# gapseq version: 1.2 2d739a56
# Transporter sequence DB md5sum: b99a77e (2024-05-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	40.659	5.20e-57	182	91	tr|A0A0H3H4L2|A0A0H3H4L2_KLEPH Aquaglyceroporin OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_51760 PE=3 SV=1	4	274	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	36.531	3.62e-43	147	78	tr|A0A0H3GVU6|A0A0H3GVU6_KLEPH Major Intrinsic protein channel, glycerol diffusion OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46150 PE=3 SV=1	6	267	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	34.836	3.26e-29	110	76	tr|A0A0H3GVU6|A0A0H3GVU6_KLEPH Major Intrinsic protein channel, glycerol diffusion OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46150 PE=3 SV=1	12	255	transporter
gnl|TC-DB|P56627|1.A.8.9.2	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P56627|1.A.8.9.2	35.789	2.95e-47	157	94	tr|A0A0H3H4L2|A0A0H3H4L2_KLEPH Aquaglyceroporin OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_51760 PE=3 SV=1	1	283	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	39.344	1.26e-43	147	78	tr|A0A0H3GVU6|A0A0H3GVU6_KLEPH Major Intrinsic protein channel, glycerol diffusion OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46150 PE=3 SV=1	12	255	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	37.548	1.58e-39	136	89	tr|A0A0H3GVU6|A0A0H3GVU6_KLEPH Major Intrinsic protein channel, glycerol diffusion OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46150 PE=3 SV=1	10	263	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	37.548	1.58e-39	136	89	tr|A0A0H3GVU6|A0A0H3GVU6_KLEPH Major Intrinsic protein channel, glycerol diffusion OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_46150 PE=3 SV=1	10	263	transporter
gnl|TC-DB|O14520|1.A.8.9.6	1.A.8.9.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O14520|1.A.8.9.6	34.866	8.09e-46	155	75	tr|A0A0H3H4L2|A0A0H3H4L2_KLEPH Aquaglyceroporin OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_51760 PE=3 SV=1	10	269	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	36.620	6.76e-51	166	93	tr|A0A0H3H4L2|A0A0H3H4L2_KLEPH Aquaglyceroporin OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_51760 PE=3 SV=1	5	283	transporter
gnl|TC-DB|C6L855|1.A.98.1.1	1.A.98.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|C6L855|1.A.98.1.1	28.395	1.1	25.0	86	tr|A0A0H3GLB4|A0A0H3GLB4_KLEPH Periplasmic binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_04030 PE=3 SV=1	526	599	transporter
gnl|TC-DB|P0C6Q6|1.B.1.1.15	1.B.1.1.15	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0C6Q6|1.B.1.1.15	25.661	4.54e-16	75.5	100	tr|A0A0H3GIV3|A0A0H3GIV3_KLEPH Outer membrane porin PhoE OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_10170 PE=3 SV=1	1	350	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	81.092	0.0	1237	100	tr|A0A0H3GJU6|A0A0H3GJU6_KLEPH Ferrienterobactin receptor OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_14370 PE=3 SV=1	1	742	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	81.092	0.0	1237	100	tr|A0A0H3GJU6|A0A0H3GJU6_KLEPH Ferrienterobactin receptor OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_14370 PE=3 SV=1	1	742	transporter
gnl|TC-DB|P33369|1.B.17.3.10	1.B.17.3.10	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P33369|1.B.17.3.10	68.996	0.0	645	96	tr|A0A0H3GW05|A0A0H3GW05_KLEPH Multidrug resistance outer membrane protein MdtQ OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_36380 PE=3 SV=1	21	476	transporter
gnl|TC-DB|Q51485|1.B.19.1.1	1.B.19.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q51485|1.B.19.1.1	33.949	6.70e-74	236	93	tr|A0A0H3GW30|A0A0H3GW30_KLEPH Uncharacterized protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_36430 PE=3 SV=1	33	454	transporter
gnl|TC-DB|P71469|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71469|1.C.29.1.1	28.302	2.9	22.3	90	tr|A0A0H3GH78|A0A0H3GH78_KLEPH 3'-5' ssDNA/RNA exonuclease TatD OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=tatD PE=3 SV=1	138	188	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	56.371	6.45e-95	278	96	tr|A0A0H3H146|A0A0H3H146_KLEPH Probable membrane transporter protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_37860 PE=3 SV=1	2	258	transporter
gnl|TC-DB|A8ANM6|2.A.104.1.1	2.A.104.1.1	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|A8ANM6|2.A.104.1.1	81.879	6.40e-90	255	100	tr|A0A0H3GS21|A0A0H3GS21_KLEPH L-alanine exporter AlaE OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=alaE PE=3 SV=1	1	149	transporter
gnl|TC-DB|KKT62224|2.A.104.3.1	2.A.104.3.1	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|KKT62224|2.A.104.3.1	22.485	0.001	34.7	97	tr|A0A0H3GS21|A0A0H3GS21_KLEPH L-alanine exporter AlaE OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=alaE PE=3 SV=1	1	149	transporter
gnl|TC-DB|Q4N4U8|2.A.105.1.6	2.A.105.1.6	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q4N4U8|2.A.105.1.6	24.051	1.2	25.0	78	tr|A0A0H3GSZ4|A0A0H3GSZ4_KLEPH LysR family transcriptional regulator OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_26840 PE=3 SV=1	207	285	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	82.447	8.45e-113	316	100	tr|A0A0H3H004|A0A0H3H004_KLEPH Putative manganese efflux pump MntP OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=mntP PE=3 SV=1	1	188	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	35.676	5.66e-31	108	98	tr|A0A0H3H004|A0A0H3H004_KLEPH Putative manganese efflux pump MntP OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=mntP PE=3 SV=1	1	185	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	30.114	6.42e-14	63.9	92	tr|A0A0H3H004|A0A0H3H004_KLEPH Putative manganese efflux pump MntP OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=mntP PE=3 SV=1	8	183	transporter
gnl|TC-DB|WP_089030044.1|2.A.107.1.5	2.A.107.1.5	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_089030044.1|2.A.107.1.5	31.250	1.76e-13	62.8	91	tr|A0A0H3H004|A0A0H3H004_KLEPH Putative manganese efflux pump MntP OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=mntP PE=3 SV=1	8	182	transporter
gnl|TC-DB|Q1P9T1|2.A.108.1.7	2.A.108.1.7	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q1P9T1|2.A.108.1.7	22.031	4.90e-05	43.5	75	tr|A0A0H3GIC4|A0A0H3GIC4_KLEPH Multicopper oxidase CueO OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_08570 PE=4 SV=1	68	530	transporter
gnl|TC-DB|Q1P9T1|2.A.108.1.7	2.A.108.1.7	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q1P9T1|2.A.108.1.7	22.031	4.90e-05	43.5	75	tr|A0A0H3GIC4|A0A0H3GIC4_KLEPH Multicopper oxidase CueO OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_08570 PE=4 SV=1	68	530	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q8YBL6|2.A.108.2.2	27.586	5.18e-16	73.6	92	tr|A0A0H3GRA7|A0A0H3GRA7_KLEPH Ferrous iron permease EfeU OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_19230 PE=3 SV=1	2	254	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q8YBL6|2.A.108.2.2	27.586	5.18e-16	73.6	92	tr|A0A0H3GRA7|A0A0H3GRA7_KLEPH Ferrous iron permease EfeU OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_19230 PE=3 SV=1	2	254	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|P31545|2.A.108.2.3	83.138	0.0	741	100	tr|A0A0H3GMM5|A0A0H3GMM5_KLEPH Deferrochelatase OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_19250 PE=3 SV=1	1	427	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|P31545|2.A.108.2.3	83.138	0.0	741	100	tr|A0A0H3GMM5|A0A0H3GMM5_KLEPH Deferrochelatase OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_19250 PE=3 SV=1	1	427	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF7|2.A.108.2.9	28.261	3.75e-22	90.5	98	tr|A0A0H3GRA7|A0A0H3GRA7_KLEPH Ferrous iron permease EfeU OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_19230 PE=3 SV=1	7	276	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF7|2.A.108.2.9	28.261	3.75e-22	90.5	98	tr|A0A0H3GRA7|A0A0H3GRA7_KLEPH Ferrous iron permease EfeU OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_19230 PE=3 SV=1	7	276	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P0AFF4|2.A.1.10.1	87.198	0.0	728	99	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	414	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P0AFF4|2.A.1.10.1	87.198	0.0	728	99	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	414	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|P0AFF4|2.A.1.10.1	87.198	0.0	728	99	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	414	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P0AFF4|2.A.1.10.1	87.198	0.0	728	99	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	414	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	thymidine	EX_cpd00184_e0	rxn05200,rxn09298,rxn10892,rxn12457	gnl|TC-DB|P0AFF4|2.A.1.10.1	87.198	0.0	728	99	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	414	transporter
gnl|TC-DB|Q6P1K1|2.A.110.1.1	2.A.110.1.1	Heme	EX_cpd00028_e0	rxn29788	gnl|TC-DB|Q6P1K1|2.A.110.1.1	21.429	8.0	23.9	75	tr|A0A0H3GLB4|A0A0H3GLB4_KLEPH Periplasmic binding protein OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_04030 PE=3 SV=1	779	880	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P45562|2.A.1.10.2	60.345	5.37e-175	493	97	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	406	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P45562|2.A.1.10.2	60.345	5.37e-175	493	97	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	406	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P45562|2.A.1.10.2	60.345	5.37e-175	493	97	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	406	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	thymidine	EX_cpd00184_e0	rxn05200,rxn09298,rxn10892,rxn12457	gnl|TC-DB|P45562|2.A.1.10.2	60.345	5.37e-175	493	97	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	406	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	xanthosine	EX_cpd01217_e0	rxn05680,rxn09381	gnl|TC-DB|P45562|2.A.1.10.2	60.345	5.37e-175	493	97	tr|A0A0H3GT64|A0A0H3GT64_KLEPH Nucleoside permease NupG OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=nupG PE=3 SV=1	1	406	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P0AEP1|2.A.1.1.1	93.103	0.0	886	100	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	1	464	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	33.987	5.69e-76	245	82	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	5	454	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	32.974	1.57e-66	220	81	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	23	453	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	29.622	1.44e-59	203	77	tr|A0A0H3GVD3|A0A0H3GVD3_KLEPH Galactose-proton symport of transport system OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_44450 PE=3 SV=1	11	454	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	27.801	1.50e-50	178	81	tr|A0A0H3GWT6|A0A0H3GWT6_KLEPH Sugar transporter OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_39430 PE=3 SV=1	17	464	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	32.843	3.32e-55	186	94	tr|A0A0H3GNI8|A0A0H3GNI8_KLEPH Major facilitator superfamily MFS_1 OS=Klebsiella pneumoniae subsp. pneumoniae (strain HS11286) OX=1125630 GN=KPHS_26970 PE=4 SV=1	29	430	transporter
